split,MSE,MAE,R2,MAPE,dataset,num_config,scat_config,lcat_config,model,columns
train,85411521018948.22,6936930.464558829,0.0450760161173405,1.009763530409122,marca 10,standardScaler,oneHotEncoder__0.05,featureHasher__2,linearRegression,"['Hora entera', 'Pasajeros saliendo', 'Semana', 'Mes', 'Día', 'Hdi2021', 'Minuto entero', 'sin_Semana', 'cos_Semana', 'sin_Mes', 'cos_Mes', 'sin_Día', 'cos_Día', 'sin_Hora entera', 'cos_Hora entera', 'internacional', 'charter', 'legacy', 'low cost', 'regional', 'domingo', 'jueves', 'lunes', 'martes', 'miercoles', 'sabado', 'viernes', 'Asia', 'Europe', 'North America', 'South America', 'Destino__0', 'Destino__1', 'Destino__2', 'Destino__3', 'Destino__4', 'Sala__0', 'Sala__1', 'Sala__2', 'Sala__3', 'AEROLÍNEA__0', 'AEROLÍNEA__1', 'AEROLÍNEA__2', 'AEROLÍNEA__3', 'AEROLÍNEA__4', 'País Destino__0', 'País Destino__1', 'País Destino__2', 'País Destino__3']"
test,81048320387392.31,6745986.43769817,0.0480863111183924,1.0301990969757593,marca 10,standardScaler,oneHotEncoder__0.05,featureHasher__2,linearRegression,"['Hora entera', 'Pasajeros saliendo', 'Semana', 'Mes', 'Día', 'Hdi2021', 'Minuto entero', 'sin_Semana', 'cos_Semana', 'sin_Mes', 'cos_Mes', 'sin_Día', 'cos_Día', 'sin_Hora entera', 'cos_Hora entera', 'internacional', 'charter', 'legacy', 'low cost', 'regional', 'domingo', 'jueves', 'lunes', 'martes', 'miercoles', 'sabado', 'viernes', 'Asia', 'Europe', 'North America', 'South America', 'Destino__0', 'Destino__1', 'Destino__2', 'Destino__3', 'Destino__4', 'Sala__0', 'Sala__1', 'Sala__2', 'Sala__3', 'AEROLÍNEA__0', 'AEROLÍNEA__1', 'AEROLÍNEA__2', 'AEROLÍNEA__3', 'AEROLÍNEA__4', 'País Destino__0', 'País Destino__1', 'País Destino__2', 'País Destino__3']"
train,3020509114333.141,1001466.7911657788,0.9662298883990954,0.1269334755985637,marca 10,robustScaler,oneHotEncoder__0.0,featureHasher__10,randomForest,"['Hora entera', 'Pasajeros saliendo', 'Semana', 'Mes', 'Día', 'Hdi2021', 'Minuto entero', 'sin_Semana', 'cos_Semana', 'sin_Mes', 'cos_Mes', 'sin_Día', 'cos_Día', 'sin_Hora entera', 'cos_Hora entera', 'internacional', 'charter', 'legacy', 'low cost', 'regional', 'domingo', 'jueves', 'lunes', 'martes', 'miercoles', 'sabado', 'viernes', 'Asia', 'Europe', 'North America', 'South America', 'Destino__0', 'Sala__0', 'AEROLÍNEA__0', 'País Destino__0']"
test,27027215873941.9,3417869.909514771,0.6825649607568464,0.480960133951002,marca 10,robustScaler,oneHotEncoder__0.0,featureHasher__10,randomForest,"['Hora entera', 'Pasajeros saliendo', 'Semana', 'Mes', 'Día', 'Hdi2021', 'Minuto entero', 'sin_Semana', 'cos_Semana', 'sin_Mes', 'cos_Mes', 'sin_Día', 'cos_Día', 'sin_Hora entera', 'cos_Hora entera', 'internacional', 'charter', 'legacy', 'low cost', 'regional', 'domingo', 'jueves', 'lunes', 'martes', 'miercoles', 'sabado', 'viernes', 'Asia', 'Europe', 'North America', 'South America', 'Destino__0', 'Sala__0', 'AEROLÍNEA__0', 'País Destino__0']"
train,1172904238285272.5,26745510.48159932,0.1999998586412561,2.965036961782058e+19,marca 6,powerTransformer,oneHotEncoder__0.05,featureHasher__10,linearRegression,"['Hora entera', 'Pasajeros saliendo', 'Semana', 'Mes', 'Día', 'Hdi2021', 'Minuto entero', 'sin_Semana', 'cos_Semana', 'sin_Mes', 'cos_Mes', 'sin_Día', 'cos_Día', 'sin_Hora entera', 'cos_Hora entera', 'internacional', 'charter', 'legacy', 'low cost', 'regional', 'domingo', 'jueves', 'lunes', 'martes', 'miercoles', 'sabado', 'viernes', 'Asia', 'Europe', 'North America', 'South America', 'Destino__0', 'Sala__0', 'AEROLÍNEA__0', 'País Destino__0']"
test,1119819590345430.0,26192259.25475813,0.2089627874001931,3.44468427486674e+19,marca 6,powerTransformer,oneHotEncoder__0.05,featureHasher__10,linearRegression,"['Hora entera', 'Pasajeros saliendo', 'Semana', 'Mes', 'Día', 'Hdi2021', 'Minuto entero', 'sin_Semana', 'cos_Semana', 'sin_Mes', 'cos_Mes', 'sin_Día', 'cos_Día', 'sin_Hora entera', 'cos_Hora entera', 'internacional', 'charter', 'legacy', 'low cost', 'regional', 'domingo', 'jueves', 'lunes', 'martes', 'miercoles', 'sabado', 'viernes', 'Asia', 'Europe', 'North America', 'South America', 'Destino__0', 'Sala__0', 'AEROLÍNEA__0', 'País Destino__0']"
train,46297929012098.52,4969159.65686451,0.9965490085778672,2.019108823928471e+20,marca 1,powerTransformer,oneHotEncoder__0.05,oneHotEncoder__0.05,lgbmregressor,"['Hora entera', 'Pasajeros saliendo', 'Semana', 'Mes', 'Día', 'Hdi2021', 'Minuto entero', 'sin_Semana', 'cos_Semana', 'sin_Mes', 'cos_Mes', 'sin_Día', 'cos_Día', 'sin_Hora entera', 'cos_Hora entera', 'internacional', 'charter', 'legacy', 'low cost', 'regional', 'domingo', 'jueves', 'lunes', 'martes', 'miercoles', 'sabado', 'viernes', 'Asia', 'Europe', 'North America', 'South America', 'amsterdam', 'aruba', 'asuncion', 'atlanta', 'balboa', 'barcelona', 'belo horizonte brasil', 'boston', 'bridgetown barbados', 'buenos aires', 'cancun', 'caracas', 'ciud panama', 'cochabamba', 'dallas', 'estambul', 'fort lauderdale', 'frankfurt', 'guadalajara', 'guatemala', 'guayaquil', 'habana', 'harlingen', 'houston', 'la paz', 'la romana rep dominicana', 'lima', 'londres', 'los angeles', 'madrid', 'manaos', 'maturin', 'mexico', 'miami', 'monterrey', 'montevideo', 'montreal', 'nueva york', 'orlando', 'paris', 'phoenix arizona', 'porto alegre', 'punta cana', 'quito', 'rio de janeiro', 'san antonio texas', 'san jose', 'san juan puerto rico', 'san salvador', 'santa clara cuba', 'santa cruz de la sierra', 'santiago', 'santiago de los caballeros', 'santo domingo', 'santo domingo la isabela', 'sao pablo', 'toronto', 'trujillo peru', 'washington', 'yuma arizona', 'a1', 'a10', 'a11', 'a12', 'a13', 'a14', 'a2', 'a3', 'a4', 'a5', 'a6', 'a7a', 'a7b', 'a7c', 'a8', 'a9a', 'a9b', 'en', 'rori', 'aerolinea de vuelo charter', 'aerolineas argentinas s a', 'aeromexico s a', 'air canada s a', 'air europa', 'air france', 'american airlines inc', 'arajet', 'avianca s a', 'copa airlines s a', 'delta air lines inc', 'global reps ltda', 'iberia s a', 'ita transportes aereos', 'jet magic', 'jetblue airways corporation', 'jetsmart airlines spa sucursal colombia', 'klm cia', 'latam airlines', 'linea aerea de servicio ejecutivo laser', 'lufthansa s a', 'menzies aviation colombia s a s', 'plus ultra lineas aereas', 'sai s a', 'satena', 'sky airlines', 'spirit airlines inc', 'titan airways', 'transaereo s a s', 'turkish airlines', 'turpial airlines', 'united air lines inc', 'viva airlines peru s a c sucursal col', 'viva colombia s a', 'vivaaerobus', 'volaris', 'volaris costa rica', 'wingo s a', 'Argentina', 'Aruba', 'Barbados', 'Bolivia', 'Brazil', 'Canada', 'Chile', 'Costa Rica', 'Cuba', 'Dominican Republic', 'Ecuador', 'El Salvador', 'France', 'Germany', 'Guatemala', 'Mexico', 'Netherlands', 'Panama', 'Paraguay', 'Peru', 'Puerto Rico', 'Spain', 'Turkey', 'United Kingdom', 'United States', 'Uruguay', 'Venezuela']"
test,938337865970760.4,20391441.690974228,0.928326640681888,1.180503323682722e+21,marca 1,powerTransformer,oneHotEncoder__0.05,oneHotEncoder__0.05,lgbmregressor,"['Hora entera', 'Pasajeros saliendo', 'Semana', 'Mes', 'Día', 'Hdi2021', 'Minuto entero', 'sin_Semana', 'cos_Semana', 'sin_Mes', 'cos_Mes', 'sin_Día', 'cos_Día', 'sin_Hora entera', 'cos_Hora entera', 'internacional', 'charter', 'legacy', 'low cost', 'regional', 'domingo', 'jueves', 'lunes', 'martes', 'miercoles', 'sabado', 'viernes', 'Asia', 'Europe', 'North America', 'South America', 'amsterdam', 'aruba', 'asuncion', 'atlanta', 'balboa', 'barcelona', 'belo horizonte brasil', 'boston', 'bridgetown barbados', 'buenos aires', 'cancun', 'caracas', 'ciud panama', 'cochabamba', 'dallas', 'estambul', 'fort lauderdale', 'frankfurt', 'guadalajara', 'guatemala', 'guayaquil', 'habana', 'harlingen', 'houston', 'la paz', 'la romana rep dominicana', 'lima', 'londres', 'los angeles', 'madrid', 'manaos', 'maturin', 'mexico', 'miami', 'monterrey', 'montevideo', 'montreal', 'nueva york', 'orlando', 'paris', 'phoenix arizona', 'porto alegre', 'punta cana', 'quito', 'rio de janeiro', 'san antonio texas', 'san jose', 'san juan puerto rico', 'san salvador', 'santa clara cuba', 'santa cruz de la sierra', 'santiago', 'santiago de los caballeros', 'santo domingo', 'santo domingo la isabela', 'sao pablo', 'toronto', 'trujillo peru', 'washington', 'yuma arizona', 'a1', 'a10', 'a11', 'a12', 'a13', 'a14', 'a2', 'a3', 'a4', 'a5', 'a6', 'a7a', 'a7b', 'a7c', 'a8', 'a9a', 'a9b', 'en', 'rori', 'aerolinea de vuelo charter', 'aerolineas argentinas s a', 'aeromexico s a', 'air canada s a', 'air europa', 'air france', 'american airlines inc', 'arajet', 'avianca s a', 'copa airlines s a', 'delta air lines inc', 'global reps ltda', 'iberia s a', 'ita transportes aereos', 'jet magic', 'jetblue airways corporation', 'jetsmart airlines spa sucursal colombia', 'klm cia', 'latam airlines', 'linea aerea de servicio ejecutivo laser', 'lufthansa s a', 'menzies aviation colombia s a s', 'plus ultra lineas aereas', 'sai s a', 'satena', 'sky airlines', 'spirit airlines inc', 'titan airways', 'transaereo s a s', 'turkish airlines', 'turpial airlines', 'united air lines inc', 'viva airlines peru s a c sucursal col', 'viva colombia s a', 'vivaaerobus', 'volaris', 'volaris costa rica', 'wingo s a', 'Argentina', 'Aruba', 'Barbados', 'Bolivia', 'Brazil', 'Canada', 'Chile', 'Costa Rica', 'Cuba', 'Dominican Republic', 'Ecuador', 'El Salvador', 'France', 'Germany', 'Guatemala', 'Mexico', 'Netherlands', 'Panama', 'Paraguay', 'Peru', 'Puerto Rico', 'Spain', 'Turkey', 'United Kingdom', 'United States', 'Uruguay', 'Venezuela']"
train,726444298268018.5,16404366.060472315,0.9890074024036676,8.072489144201088e+18,muelle,standardScaler,oneHotEncoder__0.05,featureHasher__2,randomForest,"['Hora entera', 'Pasajeros saliendo', 'Semana', 'Mes', 'Día', 'Hdi2021', 'Minuto entero', 'sin_Semana', 'cos_Semana', 'sin_Mes', 'cos_Mes', 'sin_Día', 'cos_Día', 'sin_Hora entera', 'cos_Hora entera', 'internacional', 'charter', 'legacy', 'low cost', 'regional', 'domingo', 'jueves', 'lunes', 'martes', 'miercoles', 'sabado', 'viernes', 'Asia', 'Europe', 'North America', 'South America', 'Destino__0', 'Destino__1', 'Destino__2', 'Destino__3', 'Destino__4', 'Sala__0', 'Sala__1', 'Sala__2', 'Sala__3', 'AEROLÍNEA__0', 'AEROLÍNEA__1', 'AEROLÍNEA__2', 'AEROLÍNEA__3', 'AEROLÍNEA__4', 'País Destino__0', 'País Destino__1', 'País Destino__2', 'País Destino__3']"
test,9544927358313308.0,67012735.57544827,0.8610497318449108,1.0017651847339214e+20,muelle,standardScaler,oneHotEncoder__0.05,featureHasher__2,randomForest,"['Hora entera', 'Pasajeros saliendo', 'Semana', 'Mes', 'Día', 'Hdi2021', 'Minuto entero', 'sin_Semana', 'cos_Semana', 'sin_Mes', 'cos_Mes', 'sin_Día', 'cos_Día', 'sin_Hora entera', 'cos_Hora entera', 'internacional', 'charter', 'legacy', 'low cost', 'regional', 'domingo', 'jueves', 'lunes', 'martes', 'miercoles', 'sabado', 'viernes', 'Asia', 'Europe', 'North America', 'South America', 'Destino__0', 'Destino__1', 'Destino__2', 'Destino__3', 'Destino__4', 'Sala__0', 'Sala__1', 'Sala__2', 'Sala__3', 'AEROLÍNEA__0', 'AEROLÍNEA__1', 'AEROLÍNEA__2', 'AEROLÍNEA__3', 'AEROLÍNEA__4', 'País Destino__0', 'País Destino__1', 'País Destino__2', 'País Destino__3']"
train,17548576922242.283,2638990.683855383,0.9702398116243344,0.3777026114639413,marca 5,powerTransformer,oneHotEncoder__0.0,oneHotEncoder__0.05,randomForest,"['Hora entera', 'Pasajeros saliendo', 'Semana', 'Mes', 'Día', 'Hdi2021', 'Minuto entero', 'sin_Semana', 'cos_Semana', 'sin_Mes', 'cos_Mes', 'sin_Día', 'cos_Día', 'sin_Hora entera', 'cos_Hora entera', 'internacional', 'charter', 'legacy', 'low cost', 'regional', 'domingo', 'jueves', 'lunes', 'martes', 'miercoles', 'sabado', 'viernes', 'Asia', 'Europe', 'North America', 'South America', 'amsterdam', 'aruba', 'asuncion', 'atlanta', 'balboa', 'barcelona', 'belo horizonte brasil', 'boston', 'bridgetown barbados', 'buenos aires', 'cancun', 'caracas', 'ciud panama', 'dallas', 'estambul', 'fort lauderdale', 'frankfurt', 'guatemala', 'guayaquil', 'habana', 'harlingen', 'houston', 'la paz', 'la romana rep dominicana', 'lima', 'londres', 'los angeles', 'madrid', 'manaos', 'maturin', 'merida mexico', 'mexico', 'miami', 'montevideo', 'montreal', 'nueva york', 'orlando', 'paris', 'phoenix arizona', 'punta cana', 'quito', 'rio de janeiro', 'san antonio texas', 'san jose', 'san juan puerto rico', 'san salvador', 'santa cruz de la sierra', 'santiago', 'santo domingo', 'sao pablo', 'toronto', 'trujillo peru', 'washington', 'yuma arizona', 'a1', 'a10', 'a11', 'a12', 'a13', 'a14', 'a2', 'a3', 'a4', 'a5', 'a6', 'a7a', 'a7b', 'a7c', 'a8', 'a9a', 'a9b', 'rori', 'aerolinea de vuelo charter', 'aerolineas argentinas s a', 'aeromexico s a', 'air canada s a', 'air europa', 'air france', 'american airlines inc', 'arajet', 'avianca s a', 'copa airlines s a', 'delta air lines inc', 'global reps ltda', 'iberia s a', 'jet magic', 'jetblue airways corporation', 'jetsmart airlines spa sucursal colombia', 'klm cia', 'latam airlines', 'linea aerea de servicio ejecutivo laser', 'lufthansa s a', 'menzies aviation colombia s a s', 'plus ultra lineas aereas', 'sai s a', 'satena', 'sky airlines', 'sky cana', 'spirit airlines inc', 'titan airways', 'turkish airlines', 'turpial airlines', 'united air lines inc', 'viva airlines peru s a c sucursal col', 'viva colombia s a', 'vivaaerobus', 'volaris', 'volaris costa rica', 'wingo s a', 'Argentina', 'Aruba', 'Barbados', 'Bolivia', 'Brazil', 'Canada', 'Chile', 'Costa Rica', 'Cuba', 'Dominican Republic', 'Ecuador', 'El Salvador', 'France', 'Germany', 'Guatemala', 'Mexico', 'Netherlands', 'Panama', 'Paraguay', 'Peru', 'Puerto Rico', 'Spain', 'Turkey', 'United Kingdom', 'United States', 'Uruguay', 'Venezuela']"
test,249589973233676.0,11619293.407688966,0.5550838526498566,1.832295351301571,marca 5,powerTransformer,oneHotEncoder__0.0,oneHotEncoder__0.05,randomForest,"['Hora entera', 'Pasajeros saliendo', 'Semana', 'Mes', 'Día', 'Hdi2021', 'Minuto entero', 'sin_Semana', 'cos_Semana', 'sin_Mes', 'cos_Mes', 'sin_Día', 'cos_Día', 'sin_Hora entera', 'cos_Hora entera', 'internacional', 'charter', 'legacy', 'low cost', 'regional', 'domingo', 'jueves', 'lunes', 'martes', 'miercoles', 'sabado', 'viernes', 'Asia', 'Europe', 'North America', 'South America', 'amsterdam', 'aruba', 'asuncion', 'atlanta', 'balboa', 'barcelona', 'belo horizonte brasil', 'boston', 'bridgetown barbados', 'buenos aires', 'cancun', 'caracas', 'ciud panama', 'dallas', 'estambul', 'fort lauderdale', 'frankfurt', 'guatemala', 'guayaquil', 'habana', 'harlingen', 'houston', 'la paz', 'la romana rep dominicana', 'lima', 'londres', 'los angeles', 'madrid', 'manaos', 'maturin', 'merida mexico', 'mexico', 'miami', 'montevideo', 'montreal', 'nueva york', 'orlando', 'paris', 'phoenix arizona', 'punta cana', 'quito', 'rio de janeiro', 'san antonio texas', 'san jose', 'san juan puerto rico', 'san salvador', 'santa cruz de la sierra', 'santiago', 'santo domingo', 'sao pablo', 'toronto', 'trujillo peru', 'washington', 'yuma arizona', 'a1', 'a10', 'a11', 'a12', 'a13', 'a14', 'a2', 'a3', 'a4', 'a5', 'a6', 'a7a', 'a7b', 'a7c', 'a8', 'a9a', 'a9b', 'rori', 'aerolinea de vuelo charter', 'aerolineas argentinas s a', 'aeromexico s a', 'air canada s a', 'air europa', 'air france', 'american airlines inc', 'arajet', 'avianca s a', 'copa airlines s a', 'delta air lines inc', 'global reps ltda', 'iberia s a', 'jet magic', 'jetblue airways corporation', 'jetsmart airlines spa sucursal colombia', 'klm cia', 'latam airlines', 'linea aerea de servicio ejecutivo laser', 'lufthansa s a', 'menzies aviation colombia s a s', 'plus ultra lineas aereas', 'sai s a', 'satena', 'sky airlines', 'sky cana', 'spirit airlines inc', 'titan airways', 'turkish airlines', 'turpial airlines', 'united air lines inc', 'viva airlines peru s a c sucursal col', 'viva colombia s a', 'vivaaerobus', 'volaris', 'volaris costa rica', 'wingo s a', 'Argentina', 'Aruba', 'Barbados', 'Bolivia', 'Brazil', 'Canada', 'Chile', 'Costa Rica', 'Cuba', 'Dominican Republic', 'Ecuador', 'El Salvador', 'France', 'Germany', 'Guatemala', 'Mexico', 'Netherlands', 'Panama', 'Paraguay', 'Peru', 'Puerto Rico', 'Spain', 'Turkey', 'United Kingdom', 'United States', 'Uruguay', 'Venezuela']"
train,17261602349804.31,2777272.2517842324,0.9861216030973008,0.0956978471474091,marca 2,standardScaler,oneHotEncoder__0.0,oneHotEncoder__0.0,randomForest,"['Hora entera', 'Pasajeros saliendo', 'Semana', 'Mes', 'Día', 'Hdi2021', 'Minuto entero', 'sin_Semana', 'cos_Semana', 'sin_Mes', 'cos_Mes', 'sin_Día', 'cos_Día', 'sin_Hora entera', 'cos_Hora entera', 'internacional', 'charter', 'legacy', 'low cost', 'regional', 'domingo', 'jueves', 'lunes', 'martes', 'miercoles', 'sabado', 'viernes', 'Asia', 'Europe', 'North America', 'South America', 'amsterdam', 'aruba', 'asuncion', 'atlanta', 'balboa', 'barcelona', 'belo horizonte brasil', 'boston', 'bridgetown barbados', 'buenos aires', 'cancun', 'caracas', 'ciud panama', 'dallas', 'estambul', 'fort lauderdale', 'frankfurt', 'guadalajara', 'guatemala', 'guayaquil', 'habana', 'harlingen', 'houston', 'la paz', 'la romana rep dominicana', 'lima', 'londres', 'los angeles', 'madrid', 'manaos', 'maturin', 'merida mexico', 'mexico', 'miami', 'monterrey', 'montevideo', 'montreal', 'nueva york', 'orlando', 'paris', 'phoenix arizona', 'porto alegre', 'punta cana', 'quito', 'rio de janeiro', 'san antonio texas', 'san jose', 'san juan puerto rico', 'san salvador', 'santa cruz de la sierra', 'santiago', 'santiago de los caballeros', 'santo domingo', 'santo domingo la isabela', 'sao pablo', 'toronto', 'trujillo peru', 'washington', 'yuma arizona', 'a1', 'a10', 'a11', 'a12', 'a13', 'a14', 'a2', 'a3', 'a4', 'a5', 'a6', 'a7a', 'a7b', 'a7c', 'a8', 'a9a', 'a9b', 'en', 'rori', 'aerolinea de vuelo charter', 'aerolineas argentinas s a', 'aeromexico s a', 'air canada s a', 'air europa', 'air france', 'american airlines inc', 'arajet', 'avianca s a', 'copa airlines s a', 'delta air lines inc', 'global reps ltda', 'iberia s a', 'jet magic', 'jetblue airways corporation', 'jetsmart airlines spa sucursal colombia', 'klm cia', 'latam airlines', 'linea aerea de servicio ejecutivo laser', 'lufthansa s a', 'menzies aviation colombia s a s', 'plus ultra lineas aereas', 'sai s a', 'satena', 'sky airlines', 'sky cana', 'spirit airlines inc', 'titan airways', 'transaereo s a s', 'turkish airlines', 'turpial airlines', 'united air lines inc', 'viva airlines peru s a c sucursal col', 'viva colombia s a', 'vivaaerobus', 'volaris', 'volaris costa rica', 'wingo s a', 'Argentina', 'Aruba', 'Barbados', 'Bolivia', 'Brazil', 'Canada', 'Chile', 'Costa Rica', 'Cuba', 'Dominican Republic', 'Ecuador', 'El Salvador', 'France', 'Germany', 'Guatemala', 'Mexico', 'Netherlands', 'Panama', 'Paraguay', 'Peru', 'Puerto Rico', 'Spain', 'Turkey', 'United Kingdom', 'United States', 'Uruguay', 'Venezuela']"
test,313732133463230.7,13166268.78847636,0.7512608920461952,0.4582167802739222,marca 2,standardScaler,oneHotEncoder__0.0,oneHotEncoder__0.0,randomForest,"['Hora entera', 'Pasajeros saliendo', 'Semana', 'Mes', 'Día', 'Hdi2021', 'Minuto entero', 'sin_Semana', 'cos_Semana', 'sin_Mes', 'cos_Mes', 'sin_Día', 'cos_Día', 'sin_Hora entera', 'cos_Hora entera', 'internacional', 'charter', 'legacy', 'low cost', 'regional', 'domingo', 'jueves', 'lunes', 'martes', 'miercoles', 'sabado', 'viernes', 'Asia', 'Europe', 'North America', 'South America', 'amsterdam', 'aruba', 'asuncion', 'atlanta', 'balboa', 'barcelona', 'belo horizonte brasil', 'boston', 'bridgetown barbados', 'buenos aires', 'cancun', 'caracas', 'ciud panama', 'dallas', 'estambul', 'fort lauderdale', 'frankfurt', 'guadalajara', 'guatemala', 'guayaquil', 'habana', 'harlingen', 'houston', 'la paz', 'la romana rep dominicana', 'lima', 'londres', 'los angeles', 'madrid', 'manaos', 'maturin', 'merida mexico', 'mexico', 'miami', 'monterrey', 'montevideo', 'montreal', 'nueva york', 'orlando', 'paris', 'phoenix arizona', 'porto alegre', 'punta cana', 'quito', 'rio de janeiro', 'san antonio texas', 'san jose', 'san juan puerto rico', 'san salvador', 'santa cruz de la sierra', 'santiago', 'santiago de los caballeros', 'santo domingo', 'santo domingo la isabela', 'sao pablo', 'toronto', 'trujillo peru', 'washington', 'yuma arizona', 'a1', 'a10', 'a11', 'a12', 'a13', 'a14', 'a2', 'a3', 'a4', 'a5', 'a6', 'a7a', 'a7b', 'a7c', 'a8', 'a9a', 'a9b', 'en', 'rori', 'aerolinea de vuelo charter', 'aerolineas argentinas s a', 'aeromexico s a', 'air canada s a', 'air europa', 'air france', 'american airlines inc', 'arajet', 'avianca s a', 'copa airlines s a', 'delta air lines inc', 'global reps ltda', 'iberia s a', 'jet magic', 'jetblue airways corporation', 'jetsmart airlines spa sucursal colombia', 'klm cia', 'latam airlines', 'linea aerea de servicio ejecutivo laser', 'lufthansa s a', 'menzies aviation colombia s a s', 'plus ultra lineas aereas', 'sai s a', 'satena', 'sky airlines', 'sky cana', 'spirit airlines inc', 'titan airways', 'transaereo s a s', 'turkish airlines', 'turpial airlines', 'united air lines inc', 'viva airlines peru s a c sucursal col', 'viva colombia s a', 'vivaaerobus', 'volaris', 'volaris costa rica', 'wingo s a', 'Argentina', 'Aruba', 'Barbados', 'Bolivia', 'Brazil', 'Canada', 'Chile', 'Costa Rica', 'Cuba', 'Dominican Republic', 'Ecuador', 'El Salvador', 'France', 'Germany', 'Guatemala', 'Mexico', 'Netherlands', 'Panama', 'Paraguay', 'Peru', 'Puerto Rico', 'Spain', 'Turkey', 'United Kingdom', 'United States', 'Uruguay', 'Venezuela']"
